dataset_key,window_index,start_row,end_row,label_purity
xmu_1,98,14700,15299,1.0
xmu_1,99,14850,15449,1.0
xmu_1,100,15000,15599,1.0
xmu_1,101,15150,15749,1.0
xmu_1,102,15300,15899,1.0
xmu_1,103,15450,16049,1.0
xmu_1,104,15600,16199,1.0
xmu_1,105,15750,16349,1.0
xmu_1,106,15900,16499,1.0
xmu_1,107,16050,16649,1.0
xmu_1,108,16200,16799,1.0
xmu_1,109,16350,16949,1.0
xmu_1,110,16500,17099,1.0
xmu_1,111,16650,17249,1.0
xmu_1,112,16800,17399,1.0
xmu_1,113,16950,17549,1.0
xmu_1,114,17100,17699,1.0
xmu_1,115,17250,17849,1.0
xmu_1,116,17400,17999,1.0
xmu_1,117,17550,18149,1.0
xmu_1,118,17700,18299,1.0
xmu_1,119,17850,18449,1.0
xmu_1,120,18000,18599,1.0
xmu_1,121,18150,18749,1.0
xmu_1,122,18300,18899,1.0
xmu_1,123,18450,19049,1.0
xmu_1,124,18600,19199,1.0
xmu_1,125,18750,19349,1.0
xmu_1,126,18900,19499,1.0
xmu_1,127,19050,19649,1.0
xmu_1,128,19200,19799,1.0
xmu_1,129,19350,19949,1.0
xmu_1,130,19500,20099,1.0
xmu_1,131,19650,20249,1.0
xmu_1,132,19800,20399,1.0
xmu_1,133,19950,20549,1.0
xmu_1,134,20100,20699,1.0
xmu_1,135,20250,20849,1.0
xmu_1,136,20400,20999,1.0
xmu_1,137,20550,21149,1.0
xmu_1,138,20700,21299,1.0
xmu_1,139,20850,21449,1.0
xmu_1,140,21000,21599,1.0
xmu_1,141,21150,21749,1.0
xmu_1,142,21300,21899,1.0
xmu_1,143,21450,22049,1.0
xmu_1,144,21600,22199,1.0
xmu_1,145,21750,22349,1.0
xmu_1,146,21900,22499,1.0
xmu_1,147,22050,22649,1.0
xmu_1,148,22200,22799,1.0
xmu_1,149,22350,22949,1.0
xmu_1,150,22500,23099,1.0
xmu_1,151,22650,23249,1.0
xmu_1,152,22800,23399,1.0
xmu_1,153,22950,23549,1.0
xmu_1,154,23100,23699,1.0
xmu_1,155,23250,23849,1.0
xmu_1,156,23400,23999,1.0
xmu_1,157,23550,24149,1.0
xmu_1,158,23700,24299,1.0
xmu_1,159,23850,24449,1.0
xmu_1,160,24000,24599,1.0
xmu_1,161,24150,24749,1.0
xmu_1,162,24300,24899,1.0
xmu_1,163,24450,25049,1.0
xmu_1,164,24600,25199,1.0
xmu_1,165,24750,25349,1.0
xmu_1,166,24900,25499,1.0
xmu_1,167,25050,25649,1.0
xmu_1,168,25200,25799,1.0
xmu_1,169,25350,25949,1.0
xmu_1,170,25500,26099,1.0
xmu_1,171,25650,26249,1.0
xmu_1,172,25800,26399,1.0
xmu_1,173,25950,26549,1.0
xmu_1,174,26100,26699,1.0
xmu_1,175,26250,26849,1.0
xmu_1,176,26400,26999,1.0
xmu_1,177,26550,27149,1.0
xmu_1,178,26700,27299,1.0
xmu_1,179,26850,27449,1.0
xmu_1,180,27000,27599,1.0
xmu_1,181,27150,27749,1.0
xmu_1,182,27300,27899,1.0
xmu_1,183,27450,28049,1.0
xmu_1,184,27600,28199,1.0
xmu_1,185,27750,28349,1.0
xmu_1,186,27900,28499,1.0
xmu_1,187,28050,28649,1.0
xmu_1,188,28200,28799,1.0
xmu_1,189,28350,28949,1.0
xmu_1,190,28500,29099,1.0
xmu_1,191,28650,29249,1.0
xmu_1,192,28800,29399,1.0
xmu_1,193,28950,29549,1.0
xmu_1,194,29100,29699,1.0
xmu_1,195,29250,29849,1.0
xmu_1,196,29400,29999,1.0
xmu_1,197,29550,30149,1.0
xmu_1,198,29700,30299,1.0
xmu_1,199,29850,30449,1.0
xmu_1,200,30000,30599,1.0
xmu_1,201,30150,30749,1.0
xmu_1,206,30900,31499,1.0
xmu_1,207,31050,31649,1.0
xmu_1,208,31200,31799,1.0
xmu_1,209,31350,31949,1.0
xmu_1,210,31500,32099,1.0
xmu_1,211,31650,32249,1.0
xmu_1,212,31800,32399,1.0
xmu_1,213,31950,32549,1.0
xmu_1,214,32100,32699,1.0
xmu_1,215,32250,32849,1.0
xmu_1,216,32400,32999,1.0
xmu_1,217,32550,33149,1.0
xmu_1,218,32700,33299,1.0
xmu_1,219,32850,33449,1.0
xmu_1,220,33000,33599,1.0
xmu_1,221,33150,33749,1.0
xmu_1,222,33300,33899,1.0
xmu_1,223,33450,34049,1.0
xmu_1,224,33600,34199,1.0
xmu_1,225,33750,34349,1.0
xmu_1,226,33900,34499,1.0
xmu_1,227,34050,34649,1.0
xmu_1,228,34200,34799,1.0
xmu_1,229,34350,34949,1.0
xmu_1,230,34500,35099,1.0
xmu_1,231,34650,35249,1.0
xmu_1,232,34800,35399,1.0
xmu_1,233,34950,35549,1.0
xmu_1,234,35100,35699,1.0
xmu_1,235,35250,35849,0.9933333396911621
xmu_1,239,35850,36449,1.0
xmu_1,240,36000,36599,1.0
xmu_1,241,36150,36749,1.0
xmu_1,242,36300,36899,1.0
xmu_1,243,36450,37049,1.0
xmu_1,244,36600,37199,1.0
xmu_1,245,36750,37349,1.0
xmu_1,246,36900,37499,1.0
xmu_1,247,37050,37649,1.0
xmu_1,248,37200,37799,1.0
xmu_1,249,37350,37949,1.0
xmu_1,250,37500,38099,1.0
xmu_1,251,37650,38249,1.0
xmu_1,252,37800,38399,1.0
xmu_1,253,37950,38549,0.9183333516120911
xmu_1,257,38550,39149,1.0
xmu_1,258,38700,39299,1.0
xmu_1,259,38850,39449,1.0
xmu_1,260,39000,39599,1.0
xmu_1,261,39150,39749,1.0
xmu_1,262,39300,39899,1.0
xmu_1,263,39450,40049,1.0
xmu_1,264,39600,40199,1.0
xmu_1,265,39750,40349,1.0
xmu_1,266,39900,40499,1.0
xmu_1,267,40050,40649,1.0
xmu_1,268,40200,40799,1.0
xmu_1,269,40350,40949,1.0
xmu_1,270,40500,41099,1.0
xmu_1,271,40650,41249,1.0
xmu_1,272,40800,41399,1.0
xmu_1,273,40950,41549,1.0
xmu_1,274,41100,41699,1.0
xmu_1,275,41250,41849,1.0
xmu_1,276,41400,41999,1.0
xmu_1,277,41550,42149,1.0
xmu_1,278,41700,42299,1.0
xmu_1,279,41850,42449,1.0
xmu_1,280,42000,42599,1.0
xmu_1,281,42150,42749,1.0
xmu_1,282,42300,42899,1.0
xmu_1,283,42450,43049,1.0
xmu_1,284,42600,43199,1.0
xmu_1,285,42750,43349,1.0
xmu_1,286,42900,43499,1.0
xmu_1,287,43050,43649,1.0
xmu_1,288,43200,43799,1.0
xmu_1,292,43800,44399,0.9583333134651184
xmu_1,293,43950,44549,1.0
xmu_1,294,44100,44699,1.0
xmu_1,295,44250,44849,1.0
xmu_1,296,44400,44999,1.0
xmu_1,297,44550,45149,1.0
xmu_1,298,44700,45299,1.0
xmu_1,299,44850,45449,1.0
xmu_1,300,45000,45599,1.0
xmu_1,301,45150,45749,1.0
xmu_1,302,45300,45899,1.0
xmu_1,303,45450,46049,1.0
xmu_1,304,45600,46199,1.0
xmu_1,305,45750,46349,1.0
xmu_1,306,45900,46499,1.0
xmu_1,307,46050,46649,1.0
xmu_1,308,46200,46799,1.0
xmu_1,309,46350,46949,1.0
xmu_1,310,46500,47099,1.0
xmu_1,311,46650,47249,1.0
xmu_1,312,46800,47399,1.0
xmu_1,313,46950,47549,1.0
xmu_1,314,47100,47699,1.0
xmu_1,315,47250,47849,1.0
xmu_1,316,47400,47999,1.0
xmu_1,317,47550,48149,1.0
xmu_1,318,47700,48299,1.0
xmu_1,319,47850,48449,1.0
xmu_1,320,48000,48599,1.0
xmu_1,321,48150,48749,1.0
xmu_1,322,48300,48899,1.0
xmu_1,323,48450,49049,1.0
xmu_1,324,48600,49199,1.0
xmu_1,325,48750,49349,1.0
xmu_1,326,48900,49499,1.0
xmu_1,327,49050,49649,1.0
xmu_1,328,49200,49799,1.0
xmu_1,329,49350,49949,1.0
xmu_1,330,49500,50099,1.0
xmu_1,331,49650,50249,1.0
xmu_1,332,49800,50399,1.0
xmu_1,333,49950,50549,1.0
xmu_1,334,50100,50699,1.0
xmu_1,335,50250,50849,1.0
xmu_1,336,50400,50999,1.0
xmu_1,337,50550,51149,1.0
xmu_1,338,50700,51299,1.0
xmu_1,339,50850,51449,1.0
xmu_1,340,51000,51599,1.0
xmu_1,341,51150,51749,1.0
xmu_1,342,51300,51899,1.0
xmu_1,343,51450,52049,1.0
xmu_1,344,51600,52199,1.0
xmu_1,345,51750,52349,1.0
xmu_1,346,51900,52499,1.0
xmu_1,347,52050,52649,1.0
xmu_1,348,52200,52799,1.0
xmu_1,349,52350,52949,1.0
xmu_1,350,52500,53099,1.0
xmu_1,351,52650,53249,1.0
xmu_1,352,52800,53399,1.0
xmu_1,353,52950,53549,1.0
xmu_1,354,53100,53699,1.0
xmu_1,355,53250,53849,1.0
xmu_1,356,53400,53999,1.0
xmu_1,357,53550,54149,1.0
xmu_1,358,53700,54299,1.0
xmu_1,359,53850,54449,1.0
xmu_1,360,54000,54599,1.0
xmu_1,361,54150,54749,1.0
xmu_1,362,54300,54899,1.0
xmu_1,363,54450,55049,1.0
xmu_1,364,54600,55199,1.0
xmu_1,365,54750,55349,1.0
xmu_1,366,54900,55499,1.0
xmu_1,367,55050,55649,1.0
xmu_1,368,55200,55799,1.0
xmu_1,369,55350,55949,1.0
xmu_1,370,55500,56099,1.0
xmu_1,371,55650,56249,1.0
xmu_1,372,55800,56399,1.0
xmu_1,373,55950,56549,1.0
xmu_1,374,56100,56699,1.0
xmu_1,375,56250,56849,1.0
xmu_1,376,56400,56999,1.0
xmu_1,377,56550,57149,1.0
xmu_1,378,56700,57299,1.0
xmu_1,379,56850,57449,1.0
xmu_1,380,57000,57599,1.0
xmu_1,381,57150,57749,1.0
xmu_1,382,57300,57899,1.0
xmu_1,383,57450,58049,1.0
xmu_1,384,57600,58199,1.0
xmu_1,385,57750,58349,1.0
xmu_1,386,57900,58499,1.0
xmu_1,387,58050,58649,1.0
xmu_1,388,58200,58799,1.0
xmu_1,389,58350,58949,1.0
xmu_1,390,58500,59099,1.0
xmu_1,391,58650,59249,1.0
xmu_1,392,58800,59399,1.0
xmu_1,393,58950,59549,1.0
xmu_1,394,59100,59699,1.0
xmu_1,395,59250,59849,1.0
xmu_1,396,59400,59999,1.0
xmu_1,397,59550,60149,1.0
xmu_1,398,59700,60299,1.0
xmu_1,399,59850,60449,1.0
xmu_1,400,60000,60599,1.0
xmu_1,401,60150,60749,1.0
xmu_1,402,60300,60899,1.0
xmu_1,403,60450,61049,1.0
xmu_1,404,60600,61199,1.0
xmu_1,405,60750,61349,1.0
xmu_1,406,60900,61499,1.0
xmu_1,407,61050,61649,1.0
xmu_1,408,61200,61799,1.0
xmu_1,409,61350,61949,1.0
xmu_1,410,61500,62099,1.0
xmu_1,411,61650,62249,1.0
xmu_1,412,61800,62399,1.0
xmu_1,413,61950,62549,1.0
xmu_1,414,62100,62699,1.0
xmu_1,415,62250,62849,1.0
xmu_1,416,62400,62999,1.0
xmu_1,417,62550,63149,1.0
xmu_1,418,62700,63299,1.0
xmu_1,419,62850,63449,1.0
xmu_1,420,63000,63599,1.0
xmu_1,421,63150,63749,1.0
xmu_1,422,63300,63899,1.0
xmu_1,423,63450,64049,1.0
xmu_1,424,63600,64199,1.0
xmu_1,425,63750,64349,1.0
xmu_1,426,63900,64499,1.0
xmu_1,427,64050,64649,1.0
xmu_1,428,64200,64799,1.0
xmu_1,429,64350,64949,1.0
xmu_1,430,64500,65099,1.0
xmu_1,431,64650,65249,1.0
xmu_1,432,64800,65399,1.0
xmu_1,433,64950,65549,1.0
xmu_1,434,65100,65699,1.0
xmu_1,435,65250,65849,1.0
xmu_1,436,65400,65999,1.0
xmu_1,437,65550,66149,1.0
xmu_1,438,65700,66299,1.0
xmu_1,439,65850,66449,1.0
xmu_1,440,66000,66599,1.0
xmu_1,441,66150,66749,1.0
xmu_1,442,66300,66899,1.0
xmu_1,443,66450,67049,1.0
xmu_1,444,66600,67199,1.0
xmu_1,445,66750,67349,1.0
xmu_1,446,66900,67499,1.0
xmu_1,447,67050,67649,1.0
xmu_1,448,67200,67799,1.0
xmu_1,449,67350,67949,1.0
xmu_1,450,67500,68099,1.0
xmu_1,451,67650,68249,1.0
xmu_1,452,67800,68399,1.0
xmu_1,453,67950,68549,1.0
xmu_1,454,68100,68699,1.0
xmu_1,455,68250,68849,1.0
xmu_1,456,68400,68999,1.0
xmu_1,460,69000,69599,0.9683333039283752
xmu_1,461,69150,69749,1.0
xmu_1,462,69300,69899,1.0
xmu_1,463,69450,70049,1.0
xmu_1,464,69600,70199,1.0
xmu_1,465,69750,70349,1.0
xmu_1,466,69900,70499,1.0
xmu_1,467,70050,70649,1.0
xmu_1,468,70200,70799,1.0
xmu_1,469,70350,70949,1.0
xmu_1,470,70500,71099,1.0
xmu_1,471,70650,71249,1.0
xmu_1,476,71400,71999,1.0
xmu_1,477,71550,72149,1.0
xmu_1,478,71700,72299,1.0
xmu_1,479,71850,72449,1.0
xmu_1,480,72000,72599,1.0
xmu_1,481,72150,72749,1.0
xmu_1,482,72300,72899,1.0
xmu_1,483,72450,73049,1.0
xmu_1,484,72600,73199,1.0
xmu_1,485,72750,73349,1.0
xmu_1,486,72900,73499,1.0
xmu_1,487,73050,73649,1.0
xmu_1,488,73200,73799,1.0
xmu_1,489,73350,73949,1.0
xmu_1,490,73500,74099,1.0
xmu_1,491,73650,74249,1.0
xmu_1,492,73800,74399,1.0
xmu_1,493,73950,74549,1.0
xmu_1,494,74100,74699,1.0
xmu_1,495,74250,74849,1.0
xmu_1,496,74400,74999,1.0
xmu_1,497,74550,75149,1.0
xmu_1,498,74700,75299,1.0
xmu_1,499,74850,75449,1.0
xmu_1,500,75000,75599,1.0
xmu_1,501,75150,75749,1.0
xmu_1,502,75300,75899,1.0
xmu_1,503,75450,76049,1.0
xmu_1,504,75600,76199,1.0
xmu_1,505,75750,76349,1.0
xmu_1,506,75900,76499,1.0
xmu_1,507,76050,76649,1.0
xmu_1,508,76200,76799,1.0
xmu_1,509,76350,76949,1.0
xmu_1,510,76500,77099,1.0
xmu_1,511,76650,77249,1.0
xmu_1,512,76800,77399,1.0
xmu_1,513,76950,77549,1.0
xmu_1,514,77100,77699,1.0
xmu_1,515,77250,77849,1.0
xmu_1,516,77400,77999,1.0
xmu_1,517,77550,78149,1.0
xmu_1,518,77700,78299,1.0
xmu_1,519,77850,78449,1.0
xmu_1,520,78000,78599,1.0
xmu_1,521,78150,78749,1.0
xmu_1,522,78300,78899,1.0
xmu_1,523,78450,79049,1.0
xmu_1,524,78600,79199,1.0
xmu_1,525,78750,79349,1.0
xmu_1,526,78900,79499,1.0
xmu_1,527,79050,79649,1.0
xmu_1,528,79200,79799,1.0
xmu_1,529,79350,79949,1.0
xmu_1,530,79500,80099,1.0
xmu_1,531,79650,80249,1.0
xmu_1,532,79800,80399,1.0
xmu_1,533,79950,80549,1.0
xmu_1,534,80100,80699,1.0
xmu_1,535,80250,80849,1.0
xmu_1,536,80400,80999,1.0
xmu_1,537,80550,81149,1.0
xmu_1,538,80700,81299,1.0
xmu_1,539,80850,81449,1.0
xmu_1,540,81000,81599,1.0
xmu_1,541,81150,81749,1.0
xmu_1,542,81300,81899,1.0
xmu_1,543,81450,82049,1.0
xmu_1,544,81600,82199,1.0
xmu_1,545,81750,82349,1.0
xmu_1,546,81900,82499,1.0
xmu_1,547,82050,82649,1.0
xmu_1,548,82200,82799,1.0
xmu_1,549,82350,82949,1.0
xmu_1,550,82500,83099,1.0
xmu_1,551,82650,83249,1.0
xmu_1,552,82800,83399,1.0
xmu_1,553,82950,83549,1.0
xmu_1,554,83100,83699,1.0
xmu_1,555,83250,83849,1.0
xmu_1,556,83400,83999,1.0
xmu_1,557,83550,84149,1.0
xmu_1,558,83700,84299,1.0
xmu_1,559,83850,84449,1.0
xmu_1,560,84000,84599,1.0
xmu_1,561,84150,84749,1.0
xmu_1,562,84300,84899,1.0
xmu_1,563,84450,85049,1.0
xmu_1,564,84600,85199,1.0
xmu_1,565,84750,85349,1.0
xmu_1,566,84900,85499,1.0
xmu_1,567,85050,85649,1.0
xmu_1,568,85200,85799,1.0
xmu_1,569,85350,85949,1.0
xmu_1,570,85500,86099,1.0
xmu_1,571,85650,86249,1.0
xmu_1,572,85800,86399,1.0
xmu_1,573,85950,86549,1.0
xmu_1,574,86100,86699,1.0
xmu_1,575,86250,86849,1.0
xmu_1,576,86400,86999,1.0
xmu_1,577,86550,87149,1.0
xmu_1,578,86700,87299,1.0
xmu_1,579,86850,87449,1.0
xmu_1,580,87000,87599,1.0
xmu_1,581,87150,87749,1.0
xmu_1,582,87300,87899,1.0
xmu_1,583,87450,88049,1.0
xmu_1,584,87600,88199,1.0
xmu_1,585,87750,88349,1.0
xmu_1,586,87900,88499,1.0
xmu_1,587,88050,88649,1.0
xmu_1,588,88200,88799,1.0
xmu_1,589,88350,88949,1.0
xmu_1,590,88500,89099,1.0
xmu_1,591,88650,89249,1.0
xmu_1,592,88800,89399,1.0
xmu_1,593,88950,89549,1.0
xmu_1,594,89100,89699,1.0
xmu_1,595,89250,89849,1.0
xmu_1,596,89400,89999,1.0
xmu_1,597,89550,90149,1.0
xmu_1,598,89700,90299,1.0
xmu_1,599,89850,90449,1.0
xmu_1,600,90000,90599,1.0
xmu_1,601,90150,90749,1.0
xmu_1,602,90300,90899,1.0
xmu_1,603,90450,91049,1.0
xmu_1,604,90600,91199,1.0
xmu_1,605,90750,91349,1.0
xmu_1,606,90900,91499,1.0
xmu_1,607,91050,91649,1.0
xmu_1,608,91200,91799,1.0
xmu_1,609,91350,91949,1.0
xmu_1,610,91500,92099,1.0
xmu_1,611,91650,92249,1.0
xmu_1,612,91800,92399,1.0
xmu_1,613,91950,92549,1.0
xmu_1,614,92100,92699,1.0
xmu_1,615,92250,92849,1.0
xmu_1,616,92400,92999,1.0
xmu_1,617,92550,93149,1.0
xmu_1,618,92700,93299,1.0
xmu_1,619,92850,93449,1.0
xmu_1,620,93000,93599,1.0
xmu_1,621,93150,93749,1.0
xmu_1,622,93300,93899,1.0
xmu_1,623,93450,94049,1.0
xmu_1,624,93600,94199,1.0
xmu_1,625,93750,94349,1.0
xmu_1,626,93900,94499,1.0
xmu_1,627,94050,94649,1.0
xmu_1,628,94200,94799,1.0
xmu_1,629,94350,94949,1.0
xmu_1,630,94500,95099,1.0
xmu_1,631,94650,95249,1.0
xmu_1,632,94800,95399,1.0
xmu_1,633,94950,95549,1.0
xmu_1,634,95100,95699,1.0
xmu_1,635,95250,95849,1.0
xmu_1,636,95400,95999,1.0
xmu_1,637,95550,96149,1.0
xmu_1,638,95700,96299,1.0
xmu_1,642,96300,96899,0.9333333373069763
xmu_1,643,96450,97049,1.0
xmu_1,644,96600,97199,1.0
xmu_1,645,96750,97349,1.0
xmu_1,646,96900,97499,1.0
xmu_1,647,97050,97649,1.0
xmu_1,648,97200,97799,1.0
xmu_1,649,97350,97949,1.0
xmu_1,650,97500,98099,1.0
xmu_1,651,97650,98249,1.0
xmu_1,652,97800,98399,1.0
xmu_1,653,97950,98549,1.0
xmu_1,654,98100,98699,1.0
xmu_1,655,98250,98849,1.0
xmu_1,656,98400,98999,1.0
xmu_1,657,98550,99149,1.0
xmu_1,658,98700,99299,1.0
xmu_1,659,98850,99449,1.0
xmu_1,660,99000,99599,1.0
xmu_1,661,99150,99749,1.0
xmu_1,662,99300,99899,1.0
xmu_1,663,99450,100049,1.0
xmu_1,664,99600,100199,1.0
xmu_1,665,99750,100349,1.0
xmu_1,666,99900,100499,1.0
xmu_1,667,100050,100649,1.0
xmu_1,668,100200,100799,1.0
xmu_1,669,100350,100949,1.0
xmu_1,670,100500,101099,1.0
xmu_1,671,100650,101249,1.0
xmu_1,672,100800,101399,1.0
xmu_1,673,100950,101549,1.0
xmu_1,674,101100,101699,1.0
xmu_1,675,101250,101849,1.0
xmu_1,676,101400,101999,1.0
xmu_1,677,101550,102149,1.0
xmu_1,678,101700,102299,1.0
xmu_1,679,101850,102449,1.0
xmu_1,680,102000,102599,1.0
xmu_1,681,102150,102749,1.0
xmu_1,682,102300,102899,1.0
xmu_1,683,102450,103049,1.0
xmu_1,684,102600,103199,1.0
xmu_1,685,102750,103349,1.0
xmu_1,686,102900,103499,1.0
xmu_1,687,103050,103649,1.0
xmu_1,688,103200,103799,1.0
xmu_1,689,103350,103949,1.0
xmu_1,690,103500,104099,1.0
xmu_1,691,103650,104249,1.0
xmu_1,692,103800,104399,1.0
xmu_1,693,103950,104549,1.0
xmu_1,694,104100,104699,1.0
xmu_1,695,104250,104849,1.0
xmu_1,696,104400,104999,1.0
xmu_1,697,104550,105149,1.0
xmu_1,698,104700,105299,1.0
xmu_1,699,104850,105449,1.0
xmu_1,700,105000,105599,1.0
xmu_1,701,105150,105749,1.0
xmu_1,702,105300,105899,1.0
xmu_1,703,105450,106049,1.0
xmu_1,704,105600,106199,1.0
xmu_1,705,105750,106349,1.0
xmu_1,706,105900,106499,1.0
xmu_1,707,106050,106649,1.0
xmu_1,708,106200,106799,1.0
xmu_1,709,106350,106949,1.0
xmu_1,710,106500,107099,1.0
xmu_1,711,106650,107249,1.0
xmu_1,712,106800,107399,1.0
xmu_1,713,106950,107549,1.0
xmu_1,714,107100,107699,1.0
xmu_1,715,107250,107849,1.0
xmu_1,716,107400,107999,1.0
xmu_1,717,107550,108149,1.0
xmu_1,718,107700,108299,1.0
xmu_1,719,107850,108449,1.0
xmu_1,720,108000,108599,1.0
xmu_1,721,108150,108749,1.0
xmu_1,722,108300,108899,1.0
xmu_1,723,108450,109049,1.0
xmu_1,724,108600,109199,1.0
xmu_1,725,108750,109349,1.0
xmu_1,726,108900,109499,1.0
xmu_1,731,109650,110249,1.0
xmu_1,732,109800,110399,1.0
xmu_1,733,109950,110549,1.0
xmu_1,734,110100,110699,1.0
xmu_1,735,110250,110849,1.0
xmu_1,736,110400,110999,1.0
xmu_1,737,110550,111149,1.0
xmu_1,738,110700,111299,1.0
xmu_1,739,110850,111449,1.0
xmu_1,740,111000,111599,1.0
xmu_1,741,111150,111749,1.0
xmu_1,742,111300,111899,1.0
xmu_1,743,111450,112049,1.0
xmu_1,744,111600,112199,1.0
xmu_1,745,111750,112349,1.0
xmu_1,746,111900,112499,1.0
xmu_1,747,112050,112649,1.0
xmu_1,748,112200,112799,1.0
xmu_1,749,112350,112949,1.0
xmu_1,750,112500,113099,1.0
xmu_1,751,112650,113249,1.0
xmu_1,752,112800,113399,1.0
xmu_1,753,112950,113549,1.0
xmu_1,754,113100,113699,1.0
xmu_1,755,113250,113849,1.0
xmu_1,756,113400,113999,1.0
xmu_1,757,113550,114149,1.0
xmu_1,758,113700,114299,1.0
xmu_1,759,113850,114449,1.0
xmu_1,760,114000,114599,1.0
xmu_1,761,114150,114749,1.0
xmu_1,762,114300,114899,1.0
xmu_1,763,114450,115049,1.0
xmu_1,764,114600,115199,1.0
xmu_1,765,114750,115349,1.0
xmu_1,766,114900,115499,1.0
xmu_1,767,115050,115649,1.0
xmu_1,768,115200,115799,1.0
xmu_1,769,115350,115949,1.0
xmu_1,770,115500,116099,1.0
xmu_1,771,115650,116249,1.0
xmu_1,772,115800,116399,1.0
xmu_1,773,115950,116549,1.0
xmu_1,774,116100,116699,1.0
xmu_1,775,116250,116849,1.0
xmu_1,776,116400,116999,1.0
xmu_1,777,116550,117149,1.0
xmu_1,778,116700,117299,1.0
xmu_1,779,116850,117449,1.0
xmu_1,780,117000,117599,1.0
xmu_1,781,117150,117749,1.0
xmu_1,782,117300,117899,1.0
xmu_1,783,117450,118049,1.0
xmu_1,784,117600,118199,1.0
xmu_1,785,117750,118349,1.0
xmu_1,789,118350,118949,0.9866666793823242
xmu_1,790,118500,119099,1.0
xmu_1,791,118650,119249,1.0
xmu_1,792,118800,119399,1.0
xmu_1,793,118950,119549,1.0
xmu_1,794,119100,119699,1.0
xmu_1,795,119250,119849,1.0
xmu_1,796,119400,119999,1.0
xmu_1,797,119550,120149,1.0
xmu_1,798,119700,120299,1.0
xmu_1,799,119850,120449,1.0
xmu_1,800,120000,120599,1.0
xmu_1,801,120150,120749,1.0
xmu_1,802,120300,120899,1.0
xmu_1,803,120450,121049,1.0
